65;Private;328320.0;Masters;14;Married-civ-spouse;Sales;Husband;White;Male;20051;0;50;United-States;>50K
55;?;96807.0;Assoc-acdm;12;Divorced;?;Unmarried;Black;Female;0;1485;20;United-States;<=50K
20;Private;230221.0;11th;7;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;40;United-States;<=50K
54;Private;57573.0;Some-college;10;Divorced;Transport-moving;Not-in-family;White;Male;0;0;30;United-States;<=50K
21;Private;173545.0;HS-grad;9;Never-married;Adm-clerical;Own-child;White;Male;0;0;30;United-States;<=50K
49;Private;175256.0;Assoc-acdm;12;Married-civ-spouse;Sales;Husband;White;Male;0;0;55;United-States;>50K
31;Self-emp-not-inc;172294.0;Some-college;10;Divorced;Craft-repair;Unmarried;Black;Female;0;0;60;United-States;<=50K
38;Private;63743.0;Some-college;10;Married-civ-spouse;Machine-op-inspct;Wife;White;Female;0;0;40;United-States;<=50K
52;Private;142311.0;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;15024;0;40;United-States;>50K
49;Private;107789.0;Some-college;10;Divorced;Sales;Unmarried;White;Female;0;0;40;United-States;<=50K
29;Private;102037.0;Assoc-voc;11;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States;<=50K
36;Private;97245.0;Some-college;10;Never-married;Craft-repair;Own-child;Black;Female;0;0;45;United-States;<=50K
43;Private;150783.0;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;50;United-States;>50K
23;Private;209777.0;HS-grad;9;Never-married;Other-service;Other-relative;Black;Female;0;0;35;United-States;<=50K
64;Private;235083.0;HS-grad;9;Separated;Other-service;Not-in-family;White;Male;0;0;35;United-States;<=50K
57;State-gov;148006.0;Assoc-acdm;12;Divorced;Adm-clerical;Unmarried;White;Female;0;0;40;United-States;<=50K
19;Private;313569.0;HS-grad;9;Never-married;Sales;Other-relative;White;Male;0;0;40;Mexico;<=50K
32;Local-gov;167605.0;HS-grad;9;Never-married;Craft-repair;Not-in-family;White;Female;0;0;40;United-States;<=50K
32;Self-emp-not-inc;211534.0;Assoc-voc;11;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;>50K
22;Private;347921.0;HS-grad;9;Never-married;Handlers-cleaners;Own-child;White;Female;0;1848;50;Iran;<=50K
44;Private;89141.0;Assoc-acdm;12;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;60;United-States;<=50K
36;Private;190130.0;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;50;United-States;>50K
44;Private;177343.0;7th-8th;4;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;<=50K
53;Private;166575.0;HS-grad;9;Separated;Sales;Not-in-family;White;Female;0;0;33;United-States;<=50K
76;Self-emp-not-inc;46548.0;Bachelors;13;Widowed;Prof-specialty;Not-in-family;White;Male;0;0;15;United-States;>50K
32;Private;96914.0;Some-college;10;Never-married;Sales;Not-in-family;White;Male;0;0;35;United-States;<=50K
31;Private;117613.0;9th;5;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;Mexico;<=50K
27;Self-emp-not-inc;287083.0;Some-college;10;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;40;United-States;<=50K
30;Private;200745.0;Some-college;10;Never-married;Craft-repair;Own-child;White;Male;0;0;45;United-States;<=50K
63;Private;146870.0;Masters;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;>50K
55;Private;221503.0;Some-college;10;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;2377;55;United-States;>50K
45;Private;110285.0;Assoc-voc;11;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
20;Private;276962.0;Some-college;10;Never-married;Handlers-cleaners;Own-child;White;Female;0;0;32;United-States;<=50K
26;Private;99769.0;HS-grad;9;Never-married;Sales;Own-child;White;Female;0;0;50;United-States;<=50K
38;Private;258732.0;Assoc-voc;11;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;Mexico;<=50K
22;Private;189748.0;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;White;Male;8614;0;40;United-States;>50K
29;Private;27643.0;HS-grad;9;Never-married;Other-service;Not-in-family;White;Female;0;0;30;United-States;<=50K
26;Private;144914.0;Bachelors;13;Never-married;Prof-specialty;Other-relative;Asian-Pac-Islander;Female;0;1902;60;Hong;<=50K
65;Private;281307.0;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;40;United-States;>50K
39;State-gov;56473.0;HS-grad;9;Never-married;Transport-moving;Not-in-family;White;Female;3137;0;40;United-States;<=50K
17;Private;262357.0;11th;7;Never-married;Sales;Not-in-family;Black;Male;0;0;40;United-States;<=50K
22;Local-gov;96645.0;12th;8;Never-married;Protective-serv;Not-in-family;White;Female;0;0;56;United-States;<=50K
43;Local-gov;175747.0;Assoc-acdm;12;Divorced;Prof-specialty;Unmarried;Black;Male;0;0;40;United-States;<=50K
46;Private;100340.0;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;44;United-States;>50K
45;Private;144103.0;Some-college;10;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;50;United-States;>50K
32;Private;384822.0;HS-grad;9;Divorced;Handlers-cleaners;Unmarried;Black;Female;0;0;40;United-States;<=50K
20;Private;217713.0;Some-college;10;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;38;United-States;<=50K
59;Private;120276.0;Assoc-acdm;12;Married-civ-spouse;Craft-repair;Husband;White;Male;5178;0;56;United-States;>50K
19;?;139753.0;Some-college;10;Never-married;?;Own-child;White;Female;0;0;10;United-States;<=50K
24;Self-emp-not-inc;221285.0;Some-college;10;Never-married;Prof-specialty;Other-relative;White;Male;0;0;2;Mexico;<=50K
53;Federal-gov;206544.0;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;37;Italy;<=50K
63;?;131534.0;Bachelors;13;Married-civ-spouse;?;Wife;White;Female;0;1977;4;United-States;<=50K
22;Federal-gov;173419.0;HS-grad;9;Never-married;Adm-clerical;Not-in-family;White;Male;0;1848;25;United-States;<=50K
28;Private;28830.0;Assoc-acdm;12;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;1485;38;United-States;<=50K
36;Private;281071.0;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;20;United-States;<=50K
58;Self-emp-not-inc;155166.0;11th;7;Married-civ-spouse;Craft-repair;Husband;White;Male;0;1762;50;United-States;<=50K
21;Private;125401.0;HS-grad;9;Never-married;Sales;Own-child;White;Male;0;0;15;United-States;<=50K
53;Self-emp-not-inc;87199.0;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;35;United-States;<=50K
65;Local-gov;148311.0;Bachelors;13;Divorced;Exec-managerial;Not-in-family;Black;Male;0;0;40;United-States;<=50K
47;Private;447386.0;Some-college;10;Never-married;Adm-clerical;Not-in-family;White;Male;0;0;40;United-States;<=50K
25;?;96095.0;Assoc-acdm;12;Married-civ-spouse;?;Husband;White;Male;0;0;40;United-States;<=50K
30;Private;115193.0;HS-grad;9;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;45;United-States;<=50K
23;Private;212101.0;Some-college;10;Never-married;Other-service;Own-child;White;Male;0;0;15;United-States;<=50K
55;Private;412242.0;Some-college;10;Married-civ-spouse;Transport-moving;Husband;Black;Male;0;0;40;United-States;<=50K
46;Private;120399.0;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States;>50K
31;Private;218489.0;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;7298;0;40;United-States;>50K
68;?;144443.0;7th-8th;4;Married-civ-spouse;?;Husband;White;Male;0;0;12;United-States;<=50K
24;Private;197818.0;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;45;United-States;<=50K
31;Private;209442.0;7th-8th;4;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;Canada;>50K
54;Private;402639.0;9th;5;Married-spouse-absent;Other-service;Not-in-family;White;Male;0;0;40;Mexico;<=50K
51;?;55192.0;Bachelors;10;Widowed;?;Unmarried;White;Female;0;0;24;Portugal;<=50K
37;Private;206139.0;Assoc-acdm;12;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;40;United-States;<=50K
41;Private;31103.0;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States;<=50K
24;Private;235330.0;Some-college;10;Never-married;Exec-managerial;Unmarried;White;Female;0;0;40;United-States;<=50K
39;Private;73291.0;Bachelors;13;Divorced;Prof-specialty;Unmarried;Black;Female;0;0;40;United-States;<=50K
32;Self-emp-inc;113434.0;Assoc-voc;11;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
36;Private;232147.0;10th;6;Divorced;Craft-repair;Unmarried;Black;Female;0;0;40;United-States;<=50K
33;Private;241520.0;HS-grad;9;Divorced;Farming-fishing;Unmarried;White;Male;0;0;45;United-States;<=50K
27;Self-emp-inc;55530.0;Some-college;10;Never-married;Adm-clerical;Own-child;White;Male;0;0;40;United-States;<=50K
31;Private;379458.0;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;52;United-States;<=50K
46;Private;240123.0;Masters;14;Married-civ-spouse;Exec-managerial;Wife;White;Female;99999;0;60;United-States;>50K
27;Private;196430.0;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;45;United-States;<=50K
25;Private;196335.0;11th;7;Married-civ-spouse;Tech-support;Husband;White;Male;7298;0;25;United-States;>50K
25;Private;188203.0;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;40;United-States;>50K
48;Self-emp-inc;179566.0;10th;6;Never-married;Exec-managerial;Own-child;White;Female;0;0;40;United-States;<=50K
40;Self-emp-not-inc;113953.0;HS-grad;9;Separated;Craft-repair;Unmarried;White;Female;0;0;47;United-States;<=50K
56;Private;229970.0;HS-grad;9;Widowed;Craft-repair;Not-in-family;White;Male;0;0;40;United-States;>50K
23;Federal-gov;160149.0;HS-grad;9;Never-married;Adm-clerical;Own-child;White;Male;0;0;40;United-States;<=50K
53;Federal-gov;169531.0;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;3103;2002;40;United-States;>50K
62;Local-gov;188469.0;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;Black;Male;0;0;45;United-States;>50K
58;Private;179198.0;12th;8;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;United-States;<=50K
49;Private;207483.0;Assoc-voc;11;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;45;United-States;>50K
49;State-gov;369853.0;Bachelors;13;Divorced;Exec-managerial;Not-in-family;White;Female;0;0;45;United-States;<=50K
26;Private;51054.0;HS-grad;9;Never-married;Transport-moving;Not-in-family;White;Female;0;0;40;United-States;<=50K
29;Private;327305.0;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States;<=50K
54;Self-emp-not-inc;211872.0;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;30;United-States;>50K
54;?;95790.0;HS-grad;9;Married-civ-spouse;?;Husband;White;Male;0;0;15;United-States;<=50K
56;State-gov;271014.0;HS-grad;9;Widowed;Other-service;Unmarried;White;Male;0;0;40;Mexico;<=50K
56;Private;378141.0;11th;7;Married-civ-spouse;Sales;Husband;Black;Male;3103;0;40;United-States;>50K
33;Private;213831.0;Some-college;10;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;United-States;<=50K
22;Federal-gov;80679.0;Some-college;10;Never-married;Tech-support;Own-child;White;Male;0;0;30;United-States;<=50K
51;Self-emp-not-inc;379010.0;Some-college;10;Divorced;Craft-repair;Unmarried;Black;Female;0;0;50;United-States;<=50K
42;Private;16685.0;Assoc-acdm;12;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;55;United-States;>50K
26;Private;220253.0;HS-grad;9;Never-married;Tech-support;Not-in-family;White;Female;0;0;40;United-States;<=50K
41;Self-emp-inc;415165.0;HS-grad;9;Married-civ-spouse;Exec-managerial;Wife;White;Female;0;1887;72;United-States;<=50K
32;Local-gov;175656.0;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;>50K
54;?;45432.0;HS-grad;9;Married-civ-spouse;?;Wife;White;Female;0;0;60;United-States;<=50K
22;Private;171942.0;HS-grad;9;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;40;United-States;<=50K
41;Private;130198.0;HS-grad;9;Never-married;Transport-moving;Not-in-family;Asian-Pac-Islander;Female;0;0;35;Japan;<=50K
54;Private;272272.0;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;45;United-States;>50K
32;Private;97892.0;Masters;14;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;40;United-States;<=50K
27;Self-emp-not-inc;71452.0;9th;5;Never-married;Craft-repair;Not-in-family;White;Female;0;0;35;United-States;<=50K
42;Private;139638.0;HS-grad;9;Married-civ-spouse;Transport-moving;Wife;White;Female;0;0;40;United-States;<=50K
57;Private;14076.0;1st-4th;2;Never-married;Handlers-cleaners;Not-in-family;White;Male;0;0;40;United-States;<=50K
50;Private;121250.0;7th-8th;4;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
22;?;216803.0;Some-college;10;Never-married;?;Other-relative;White;Male;0;0;30;United-States;<=50K
53;Local-gov;206333.0;Masters;14;Divorced;Adm-clerical;Own-child;White;Male;0;0;40;United-States;<=50K
48;Private;128803.0;11th;7;Married-civ-spouse;Transport-moving;Wife;White;Female;0;0;40;United-States;<=50K
49;Private;374186.0;Some-college;10;Divorced;Adm-clerical;Not-in-family;White;Male;0;0;40;United-States;<=50K
51;Federal-gov;411171.0;Some-college;10;Divorced;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States;<=50K
55;Private;210946.0;HS-grad;9;Married-spouse-absent;Other-service;Not-in-family;White;Male;0;0;35;Poland;<=50K
29;State-gov;221979.0;HS-grad;9;Never-married;Adm-clerical;Own-child;White;Female;0;0;40;United-States;<=50K
39;Self-emp-not-inc;161745.0;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;60;United-States;<=50K
59;Private;336222.0;Bachelors;13;Widowed;Exec-managerial;Not-in-family;White;Female;0;0;40;United-States;<=50K
47;Private;318766.0;HS-grad;9;Divorced;Exec-managerial;Not-in-family;White;Male;0;0;40;United-States;<=50K
65;Private;152415.0;Some-college;10;Widowed;Protective-serv;Not-in-family;Black;Female;0;0;20;United-States;<=50K
32;Private;271823.0;HS-grad;9;Never-married;Craft-repair;Not-in-family;Black;Female;0;0;40;United-States;<=50K
50;Private;291586.0;10th;6;Married-spouse-absent;Other-service;Unmarried;Amer-Indian-Eskimo;Male;0;0;34;United-States;<=50K
31;Private;311059.0;Masters;14;Never-married;Tech-support;Not-in-family;White;Female;0;0;45;Ireland;<=50K
28;Private;128595.0;HS-grad;9;Never-married;Other-service;Own-child;Black;Female;0;0;40;Haiti;<=50K
55;Private;98383.0;Some-college;10;Divorced;Other-service;Unmarried;White;Female;0;0;20;United-States;<=50K
19;Private;563222.0;Some-college;10;Never-married;Sales;Own-child;White;Female;0;0;15;United-States;<=50K
29;Self-emp-not-inc;33719.0;HS-grad;9;Never-married;Farming-fishing;Own-child;White;Male;0;0;40;United-States;<=50K
64;?;199865.0;HS-grad;9;Married-civ-spouse;?;Husband;White;Male;0;0;40;United-States;<=50K
27;Private;241810.0;Bachelors;13;Never-married;Tech-support;Own-child;Black;Male;0;0;40;United-States;<=50K
41;Federal-gov;276082.0;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;40;United-States;<=50K
23;Private;161335.0;Some-college;10;Never-married;Exec-managerial;Not-in-family;White;Female;0;1887;50;United-States;<=50K
45;Private;204281.0;Some-college;10;Married-civ-spouse;Prof-specialty;Husband;Black;Male;27828;0;40;India;>50K
49;Private;156034.0;HS-grad;9;Never-married;Sales;Own-child;White;Female;0;0;44;United-States;<=50K
42;Private;99143.0;Bachelors;13;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;40;United-States;<=50K
20;Private;141848.0;Some-college;10;Never-married;Exec-managerial;Not-in-family;White;Female;0;0;40;United-States;<=50K
70;Private;291394.0;Doctorate;16;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;>50K
23;Private;356003.0;Bachelors;13;Never-married;Prof-specialty;Own-child;White;Female;14344;0;24;United-States;>50K
43;Private;442250.0;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;50;United-States;<=50K
36;Private;129862.0;Bachelors;13;Never-married;Tech-support;Not-in-family;White;Female;0;0;40;United-States;<=50K
90;Private;65106.0;Bachelors;13;Never-married;Prof-specialty;Own-child;White;Female;0;0;40;United-States;<=50K
40;Private;183124.0;Assoc-acdm;12;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;70;United-States;>50K
34;Private;153361.0;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;55;United-States;>50K
19;Private;138337.0;HS-grad;9;Never-married;Other-service;Own-child;White;Male;0;0;53;United-States;<=50K
24;Federal-gov;207943.0;HS-grad;9;Married-civ-spouse;Adm-clerical;Wife;Asian-Pac-Islander;Female;0;0;40;Laos;<=50K
40;?;184693.0;HS-grad;9;Divorced;?;Not-in-family;White;Male;0;0;40;United-States;<=50K
24;Private;62342.0;HS-grad;9;Never-married;Handlers-cleaners;Not-in-family;White;Female;0;0;30;United-States;<=50K
42;Private;203845.0;Assoc-voc;11;Divorced;Exec-managerial;Unmarried;White;Male;0;0;40;United-States;>50K
51;?;191931.0;Doctorate;16;Married-civ-spouse;?;Husband;White;Male;0;1902;40;United-States;<=50K
49;Self-emp-not-inc;421433.0;Some-college;10;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;70;United-States;<=50K
55;Local-gov;150434.0;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;60;United-States;<=50K
41;Private;44399.0;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;40;United-States;<=50K
55;Local-gov;184137.0;HS-grad;9;Divorced;Protective-serv;Other-relative;White;Female;0;0;40;United-States;<=50K
22;?;208208.0;Some-college;10;Never-married;?;Not-in-family;White;Female;0;0;40;United-States;<=50K
36;Private;166490.0;5th-6th;3;Never-married;Craft-repair;Other-relative;White;Male;0;0;40;United-States;<=50K
36;Private;148209.0;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;United-States;<=50K
40;Self-emp-not-inc;151945.0;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;60;United-States;<=50K
34;Private;138012.0;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;52;Puerto-Rico;>50K
21;Self-emp-not-inc;370785.0;Some-college;10;Never-married;Prof-specialty;Other-relative;White;Female;0;0;30;United-States;<=50K
59;Private;142561.0;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;<=50K
21;Private;174005.0;Some-college;10;Never-married;Tech-support;Own-child;White;Female;0;0;35;United-States;<=50K
35;?;59501.0;Some-college;10;Married-civ-spouse;?;Husband;White;Male;0;0;40;United-States;<=50K
38;Self-emp-inc;199790.0;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;55;United-States;>50K
35;Private;286724.0;Bachelors;13;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
45;Private;192656.0;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;48;United-States;>50K
63;Private;290009.0;1st-4th;2;Married-civ-spouse;Other-service;Husband;White;Male;0;0;30;United-States;<=50K
25;Private;332813.0;HS-grad;9;Never-married;Handlers-cleaners;Own-child;White;Female;0;0;35;United-States;<=50K
21;Federal-gov;466875.0;Some-college;10;Never-married;Adm-clerical;Own-child;White;Male;0;1816;40;United-States;<=50K
28;Local-gov;88600.0;11th;7;Married-civ-spouse;Craft-repair;Husband;White;Male;4508;0;40;United-States;<=50K
51;Private;102974.0;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;5013;1887;40;United-States;<=50K
54;Private;141787.0;5th-6th;3;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;<=50K
34;Private;149322.0;10th;6;Married-civ-spouse;Craft-repair;Other-relative;White;Female;4064;0;40;United-States;<=50K
52;Local-gov;285752.0;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;United-States;<=50K
21;Private;184312.0;Bachelors;13;Never-married;Adm-clerical;Not-in-family;White;Male;0;0;35;United-States;<=50K
45;State-gov;516796.0;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;Black;Male;0;1980;38;United-States;>50K
20;Local-gov;266684.0;Some-college;10;Never-married;Prof-specialty;Unmarried;White;Female;0;0;20;Mexico;<=50K
23;State-gov;230441.0;Some-college;10;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;50;Mexico;<=50K
19;Private;69137.0;HS-grad;9;Never-married;Machine-op-inspct;Not-in-family;White;Female;0;0;43;United-States;<=50K
32;Self-emp-not-inc;18927.0;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;8;United-States;<=50K
23;Private;100087.0;HS-grad;9;Never-married;Adm-clerical;Unmarried;White;Female;0;0;20;United-States;<=50K
29;Private;230425.0;HS-grad;9;Never-married;Adm-clerical;Not-in-family;White;Male;0;0;40;United-States;<=50K
27;Private;245849.0;HS-grad;9;Never-married;Machine-op-inspct;Unmarried;Black;Female;0;0;40;United-States;<=50K
58;Local-gov;164765.0;Bachelors;13;Divorced;Prof-specialty;Own-child;Black;Male;0;0;60;United-States;<=50K
35;Private;261988.0;Assoc-voc;11;Divorced;Exec-managerial;Unmarried;White;Female;0;1485;50;Mexico;<=50K
58;Private;139657.0;9th;5;Divorced;Handlers-cleaners;Unmarried;White;Female;0;0;40;United-States;<=50K
64;Self-emp-not-inc;49349.0;Assoc-voc;11;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;50;United-States;<=50K
33;Private;165623.0;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;<=50K
18;Private;144093.0;Some-college;10;Never-married;Other-service;Own-child;White;Male;0;0;20;United-States;<=50K
39;Private;135340.0;HS-grad;9;Divorced;Other-service;Own-child;White;Male;0;0;40;United-States;<=50K
52;Federal-gov;128757.0;Some-college;10;Married-civ-spouse;Craft-repair;Husband;Black;Male;0;0;40;United-States;<=50K
41;Private;245211.0;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;United-States;<=50K
30;Private;87055.0;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Wife;White;Female;0;0;55;United-States;<=50K
23;State-gov;294991.0;HS-grad;9;Never-married;Adm-clerical;Other-relative;Asian-Pac-Islander;Male;0;0;40;Vietnam;<=50K
39;Private;173240.0;Assoc-acdm;12;Never-married;Tech-support;Own-child;White;Male;0;0;40;United-States;<=50K
51;Private;26060.0;Assoc-acdm;12;Married-civ-spouse;Sales;Husband;White;Male;7688;0;40;United-States;>50K
62;Private;201725.0;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;<=50K
38;Self-emp-inc;57057.0;Some-college;10;Married-civ-spouse;Sales;Other-relative;White;Female;0;0;55;El-Salvador;<=50K
50;Private;162523.0;Bachelors;13;Married-civ-spouse;Craft-repair;Husband;White;Male;0;2377;40;United-States;>50K
30;Private;99118.0;HS-grad;9;Never-married;Sales;Not-in-family;White;Male;0;0;40;United-States;<=50K
36;Private;300129.0;Masters;14;Divorced;Prof-specialty;Not-in-family;White;Male;0;0;40;United-States;>50K
67;State-gov;42645.0;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;40;United-States;<=50K
29;Private;76394.0;Some-college;10;Never-married;Tech-support;Not-in-family;Black;Male;0;0;40;United-States;>50K
22;Federal-gov;210371.0;HS-grad;9;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States;<=50K
25;Private;68598.0;Some-college;10;Never-married;Other-service;Own-child;White;Male;4865;0;40;United-States;<=50K
47;Private;172510.0;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;<=50K
65;Private;280447.0;9th;5;Married-civ-spouse;Sales;Husband;White;Male;5556;0;50;United-States;>50K
44;Private;201313.0;HS-grad;9;Married-civ-spouse;Other-service;Husband;Black;Male;0;0;35;India;<=50K
21;Private;197593.0;Assoc-voc;11;Never-married;Craft-repair;Own-child;White;Female;0;0;40;United-States;<=50K
26;Self-emp-inc;328315.0;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;60;United-States;<=50K
24;State-gov;170187.0;Assoc-acdm;12;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;40;United-States;<=50K
39;Self-emp-not-inc;208840.0;Bachelors;13;Divorced;Farming-fishing;Own-child;White;Female;0;0;80;United-States;<=50K
38;Private;76821.0;HS-grad;9;Separated;Other-service;Own-child;White;Female;0;0;30;United-States;<=50K
46;Private;536274.0;Assoc-voc;11;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;50;United-States;<=50K
53;Private;246166.0;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;32;United-States;<=50K
56;Private;510674.0;11th;7;Married-civ-spouse;Sales;Husband;White;Male;99999;2001;60;United-States;>50K
59;Private;391970.0;Assoc-acdm;12;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;20;United-States;<=50K
38;Private;221640.0;HS-grad;9;Separated;Other-service;Not-in-family;White;Female;0;0;32;United-States;<=50K
29;Private;112991.0;Bachelors;13;Married-civ-spouse;Adm-clerical;Wife;White;Female;0;0;40;United-States;>50K
36;Private;118270.0;HS-grad;9;Widowed;Other-service;Not-in-family;White;Male;0;0;20;United-States;<=50K
24;Federal-gov;177172.0;HS-grad;9;Never-married;Other-service;Not-in-family;White;Male;0;0;40;United-States;<=50K
62;Private;118972.0;HS-grad;9;Married-civ-spouse;Sales;Wife;White;Female;0;0;40;United-States;>50K
32;Private;305138.0;12th;8;Separated;Protective-serv;Unmarried;Black;Female;0;0;46;United-States;<=50K
28;Private;219762.0;Bachelors;13;Married-civ-spouse;Prof-specialty;Wife;White;Female;0;0;40;United-States;>50K
63;?;86551.0;Bachelors;13;Married-civ-spouse;?;Husband;White;Male;0;0;45;United-States;<=50K
41;Private;173397.0;Assoc-voc;11;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;>50K
45;Private;207180.0;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;25236;0;50;United-States;>50K
53;Private;56041.0;11th;7;Divorced;Machine-op-inspct;Own-child;White;Male;0;0;40;United-States;<=50K
60;Private;251146.0;7th-8th;4;Separated;Sales;Not-in-family;White;Female;0;0;32;United-States;<=50K
22;Private;176733.0;Bachelors;13;Never-married;Prof-specialty;Not-in-family;Black;Male;0;0;54;United-States;<=50K
24;Private;172953.0;12th;8;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;50;United-States;>50K
27;Self-emp-not-inc;92544.0;5th-6th;3;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;80;United-States;<=50K
18;Private;98436.0;11th;7;Never-married;Adm-clerical;Own-child;White;Male;0;0;40;United-States;<=50K
20;Private;367462.0;HS-grad;9;Never-married;Machine-op-inspct;Own-child;White;Female;0;0;40;United-States;<=50K
